ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,december_promotion,december_promotion_lower,december_promotion_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-03-01,6028.727192350199,-3629.682345283357,10674.219133116778,6028.727192350199,6028.727192350199,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.33742475016366047,-0.33742475016366047,-0.33742475016366047,0.22289304809835178,0.22289304809835178,0.22289304809835178,-0.2990769553011623,-0.2990769553011623,-0.2990769553011623,0.0,0.0,0.0,3994.485425666567
2013-03-02,6031.3710859752755,-5751.5056307953555,7850.0191856699985,6031.3710859752755,6031.3710859752755,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.8018423235393325,-0.8018423235393325,-0.8018423235393325,-0.25656356659944823,-0.25656356659944823,-0.25656356659944823,-0.2840379139790344,-0.2840379139790344,-0.2840379139790344,0.0,0.0,0.0,1195.1624802689134
2013-03-03,6034.014979600352,-8140.051905644317,6503.833676249204,6034.014979600352,6034.014979600352,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-1.1806043022367605,-1.1806043022367605,-1.1806043022367605,-0.65054877812637,-0.65054877812637,-0.65054877812637,-0.2688146811495403,-0.2688146811495403,-0.2688146811495403,0.0,0.0,0.0,-1089.769065076882
2013-03-04,6036.658873225429,-3290.0450376235895,10890.882834660746,6036.658873225429,6036.658873225429,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.36226297156508835,-0.36226297156508835,-0.36226297156508835,0.15269582934848505,0.15269582934848505,0.15269582934848505,-0.25371795795272334,-0.25371795795272334,-0.25371795795272334,0.0,0.0,0.0,3849.800891486027
2013-03-05,6039.302766850506,-3452.869665716897,11766.932027594083,6039.302766850506,6039.302766850506,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.29842763366340164,-0.29842763366340164,-0.29842763366340164,0.2018597069605349,0.2018597069605349,0.2018597069605349,-0.23904649766308653,-0.23904649766308653,-0.23904649766308653,0.0,0.0,0.0,4237.007933162475
2013-03-06,6041.946660475583,-2844.658869803082,11497.767034919061,6041.946660475583,6041.946660475583,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.32543345659100364,-0.32543345659100364,-0.32543345659100364,0.16088734011226932,0.16088734011226932,0.16088734011226932,-0.22507995374242296,-0.22507995374242296,-0.22507995374242296,0.0,0.0,0.0,4075.6950742185427
2013-03-07,6044.590554100659,-2478.216089358112,10934.694616229379,6044.590554100659,6044.590554100659,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.3045368331459919,-0.3045368331459919,-0.3045368331459919,0.16877642020478661,0.16877642020478661,0.16877642020478661,-0.2120724103899285,-0.2120724103899285,-0.2120724103899285,0.0,0.0,0.0,4203.790089090668
2013-03-08,6047.234447725736,-2625.887547828565,12140.76134787113,6047.234447725736,6047.234447725736,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.23859455065593407,-0.23859455065593407,-0.23859455065593407,0.22289304809939212,0.22289304809939212,0.22289304809939212,-0.2002467557944762,-0.2002467557944762,-0.2002467557944762,0.0,0.0,0.0,4604.397261959528
2013-03-09,6049.878341350813,-5620.931444230403,9145.902585595542,6049.878341350813,6049.878341350813,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.707594440907892,-0.707594440907892,-0.707594440907892,-0.2565635665984882,-0.2565635665984882,-0.2565635665984882,-0.189790031348554,-0.189790031348554,-0.189790031348554,0.0,0.0,0.0,1769.0180588419191
2013-03-10,6052.522234975889,-7955.623517044834,7284.8396033810695,6052.522234975889,6052.522234975889,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0926394809597018,-1.0926394809597018,-1.0926394809597018,-0.6505487781258587,-0.6505487781258587,-0.6505487781258587,-0.18084985987299304,-0.18084985987299304,-0.18084985987299304,0.0,0.0,0.0,-560.7025183452204
2013-03-11,6055.166128600966,-2718.745801237224,11567.435886781555,6055.166128600966,6055.166128600966,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.28207703695692654,-0.28207703695692654,-0.28207703695692654,0.1526958293489296,0.1526958293489296,0.1526958293489296,-0.17353202334500611,-0.17353202334500611,-0.17353202334500611,0.0,0.0,0.0,4347.142808763261
2013-03-12,6057.810022226043,-2133.5208027689473,12532.317849645067,6057.810022226043,6057.810022226043,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.22728036269313015,-0.22728036269313015,-0.22728036269313015,0.20185970696053374,0.20185970696053374,0.20185970696053374,-0.16789922669281385,-0.16789922669281385,-0.16789922669281385,0.0,0.0,0.0,4680.988763248429
2013-03-13,6060.45391585112,-3706.9142469754825,12944.322457986527,6060.45391585112,6060.45391585112,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.26432455277281586,-0.26432455277281586,-0.26432455277281586,0.16088734011229505,0.16088734011229505,0.16088734011229505,-0.1639710499242609,-0.1639710499242609,-0.1639710499242609,0.0,0.0,0.0,4458.527144943512
2013-03-14,6063.097809476196,-2761.8044275962743,11510.524603210808,6063.097809476196,6063.097809476196,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.25418947993850205,-0.25418947993850205,-0.25418947993850205,0.16877642020516884,0.16877642020516884,0.16877642020516884,-0.16172505718282087,-0.16172505718282087,-0.16172505718282087,0.0,0.0,0.0,4521.922130469171
2013-03-15,6065.741703101273,-2418.268854437211,12857.355765508377,6065.741703101273,6065.741703101273,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.1994467941098981,-0.1994467941098981,-0.1994467941098981,0.22289304809814117,0.22289304809814117,0.22289304809814117,-0.16109899924718923,-0.16109899924718923,-0.16109899924718923,0.0,0.0,0.0,4855.94896651901
2013-03-16,6068.38559672635,-5305.087026015244,9463.127736975568,6068.38559672635,6068.38559672635,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.679798425963078,-0.679798425963078,-0.679798425963078,-0.2565635665994717,-0.2565635665994717,-0.2565635665994717,-0.1619940164027565,-0.1619940164027565,-0.1619940164027565,0.0,0.0,0.0,1943.106619934763
2013-03-17,6071.029490351426,-7783.362750932284,6716.1768379533605,6071.029490351426,6071.029490351426,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-1.0760683434309937,-1.0760683434309937,-1.0760683434309937,-0.650548778126122,-0.650548778126122,-0.650548778126122,-0.16427872234402155,-0.16427872234402155,-0.16427872234402155,0.0,0.0,0.0,-461.8131562517427
2013-03-18,6073.673383976502,-2902.028107980074,11508.5503042904,6073.673383976502,6073.673383976502,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2763390411268802,-0.2763390411268802,-0.2763390411268802,0.1526958293481089,0.1526958293481089,0.1526958293481089,-0.16779402751413908,-0.16779402751413908,-0.16779402751413908,0.0,0.0,0.0,4395.280304930581
2013-03-19,6076.31727760158,-1211.421141859719,13167.606957673655,6076.31727760158,6076.31727760158,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.15334410686491268,0.15334410686491268,0.15334410686491268,0.15334410686491268,0.15334410686491268,0.15334410686491268,-0.07839557177357215,-0.07839557177357215,-0.07839557177357215,0.20185970696075678,0.20185970696075678,0.20185970696075678,-0.17235854263839157,-0.17235854263839157,-0.17235854263839157,0.0,0.0,0.0,5599.960910346369
2013-03-20,6078.961171226657,-3531.7935110261096,11333.018248294447,6078.961171226657,6078.961171226657,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.07751312756918188,-0.07751312756918188,-0.07751312756918188,-0.07751312756918188,-0.07751312756918188,-0.07751312756918188,-0.3556410210131602,-0.3556410210131602,-0.3556410210131602,0.16088734011204642,0.16088734011204642,0.16088734011204642,-0.17777439059517472,-0.17777439059517472,-0.17777439059517472,0.0,0.0,0.0,3917.0332135922527
2013-03-21,6081.605064851732,-2949.106739192427,11984.528223155545,6081.605064851732,6081.605064851732,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.022550595649584688,-0.2988482658746016,-0.2988482658746016,-0.2988482658746016,0.16877642020555103,0.16877642020555103,0.16877642020555103,-0.18383324746971794,-0.18383324746971794,-0.18383324746971794,0.0,0.0,0.0,4264.127937486597
2013-03-22,6084.248958476809,-3032.8775807195075,12245.555433086765,6084.248958476809,6084.248958476809,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.03227690199940828,-0.03227690199940828,-0.03227690199940828,-0.03227690199940828,-0.03227690199940828,-0.03227690199940828,-0.26094712863536673,-0.26094712863536673,-0.26094712863536673,0.22289304809856134,0.22289304809856134,0.22289304809856134,-0.19032243177366975,-0.19032243177366975,-0.19032243177366975,0.0,0.0,0.0,4496.581662859565
2013-03-23,6086.892852101886,-5590.077817532788,9979.847438056297,6086.892852101886,6086.892852101886,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.019740777466673222,-0.019740777466673222,-0.019740777466673222,-0.019740777466673222,-0.019740777466673222,-0.019740777466673222,-0.7345760513673542,-0.7345760513673542,-0.7345760513673542,-0.25656356659851154,-0.25656356659851154,-0.25656356659851154,-0.19703086434131922,-0.19703086434131922,-0.19703086434131922,0.0,0.0,0.0,1615.60713570871
2013-03-24,6089.536745726963,-6463.073250010246,8170.876351799564,6089.536745726963,6089.536745726963,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.27014979885794227,0.27014979885794227,0.27014979885794227,0.27014979885794227,0.27014979885794227,0.27014979885794227,-0.8453945523540984,-0.8453945523540984,-0.8453945523540984,-0.6505487781261948,-0.6505487781261948,-0.6505487781261948,-0.2037547301249957,-0.2037547301249957,-0.2037547301249957,0.0,0.0,0.0,941.4755545292837
2013-03-25,6092.180639352038,-1318.8780812316832,12922.269005023021,6092.180639352038,6092.180639352038,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.29775042716617184,0.29775042716617184,0.29775042716617184,0.29775042716617184,0.29775042716617184,0.29775042716617184,-0.02109727310126197,-0.02109727310126197,-0.02109727310126197,0.15269582934857276,0.15269582934857276,0.15269582934857276,-0.21030268665515653,-0.21030268665515653,-0.21030268665515653,0.0,0.0,0.0,5963.652240621407
2013-03-26,6094.824532977115,-3036.6719450298115,11721.244804569415,6094.824532977115,6094.824532977115,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.021625612310048326,-0.021625612310048326,-0.021625612310048326,-0.021625612310048326,-0.021625612310048326,-0.021625612310048326,-0.29750723011501407,-0.29750723011501407,-0.29750723011501407,0.20185970696097982,0.20185970696097982,0.20185970696097982,-0.21650048180509554,-0.21650048180509554,-0.21650048180509554,0.0,0.0,0.0,4281.570168134059
2013-03-27,6097.468426602193,-2763.544044033273,11591.298573949043,6097.468426602193,6097.468426602193,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.015830780021558657,0.015830780021558657,-0.30671758791748455,-0.30671758791748455,-0.30671758791748455,0.16088734011245234,0.16088734011245234,0.16088734011245234,-0.22219486509064545,-0.22219486509064545,-0.22219486509064545,0.0,0.0,0.0,4227.267618391748
2013-03-28,6100.112320227268,-3819.561301559387,10052.470611482262,6100.112320227268,6100.112320227268,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.22032108808075165,-0.5400422121564299,-0.5400422121564299,-0.5400422121564299,0.16877642020593325,0.16877642020593325,0.16877642020593325,-0.22725670132076145,-0.22725670132076145,-0.22725670132076145,0.0,0.0,0.0,2805.794168409042
2013-03-29,6102.756213852345,-2918.68549872121,11946.038490281995,6102.756213852345,6102.756213852345,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.04948589328086974,-0.3194169103354585,-0.3194169103354585,-0.3194169103354585,0.2228930480996016,0.2228930480996016,0.2228930480996016,-0.23158322219334035,-0.23158322219334035,-0.23158322219334035,0.0,0.0,0.0,4153.4326794931085
2013-03-30,6105.400107477422,-5305.462815758691,9032.333295943517,6105.400107477422,6105.400107477422,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.7529037891092374,-0.7529037891092374,-0.7529037891092374,-0.2565635665988166,-0.2565635665988166,-0.2565635665988166,-0.23509937954957094,-0.23509937954957094,-0.23509937954957094,0.0,0.0,0.0,1508.6212325297258
2013-03-31,6108.044001102499,-8135.199686799089,6647.161898534937,6108.044001102499,6108.044001102499,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-1.149547913660692,-1.149547913660692,-1.149547913660692,-0.6505487781260709,-0.6505487781260709,-0.6505487781260709,-0.23775829257377096,-0.23775829257377096,-0.23775829257377096,0.0,0.0,0.0,-913.4452369125848
2013-04-01,6110.687894727575,-3987.375339091222,11172.84629892882,6110.687894727575,6110.687894727575,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.3480858229861664,-0.3480858229861664,-0.3480858229861664,0.15269582934903658,0.15269582934903658,0.15269582934903658,-0.23954080937435301,-0.23954080937435301,-0.23954080937435301,0.0,0.0,0.0,3983.644069879723
2013-04-02,6113.331788352652,-3330.302577077136,11186.792143221686,6113.331788352652,6113.331788352652,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2998353662424129,-0.2998353662424129,-0.2998353662424129,0.20185970696062613,0.20185970696062613,0.20185970696062613,-0.240454230242189,-0.240454230242189,-0.240454230242189,0.0,0.0,0.0,4280.33871263055
2013-04-03,6115.975681977729,-2623.8201919524645,10446.02055121984,6115.975681977729,6115.975681977729,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.34088376750492067,-0.34088376750492067,-0.34088376750492067,0.16088734011182348,0.16088734011182348,0.16088734011182348,-0.24053026465589414,-0.24053026465589414,-0.24053026465589414,0.0,0.0,0.0,4031.1388495366846
2013-04-04,6118.6195756028055,-2433.5475495139563,10993.974952981585,6118.6195756028055,6118.6195756028055,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.3322867388071755,-0.3322867388071755,-0.3322867388071755,0.1687764202049544,0.1687764202049544,0.1687764202049544,-0.23982231605127993,-0.23982231605127993,-0.23982231605127993,0.0,0.0,0.0,4085.483430824005
2013-04-05,6121.2634692278825,-2732.1236741460334,11775.699209161316,6121.2634692278825,6121.2634692278825,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2767500017340038,-0.2767500017340038,-0.2767500017340038,0.22289304809835067,0.22289304809835067,0.22289304809835067,-0.23840220687150443,-0.23840220687150443,-0.23840220687150443,0.0,0.0,0.0,4427.203793504771
2013-04-06,6123.9073628529595,-6004.433374108985,8901.066212021668,6123.9073628529595,6123.9073628529595,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.7541608804983911,-0.7541608804983911,-0.7541608804983911,-0.25656356659912133,-0.25656356659912133,-0.25656356659912133,-0.23635647093841994,-0.23635647093841994,-0.23635647093841994,0.0,0.0,0.0,1505.4959939931912
2013-04-07,6126.5512564780365,-8302.818836350269,6304.275015357549,6126.5512564780365,6126.5512564780365,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-1.145571971441697,-1.145571971441697,-1.145571971441697,-0.6505487781259467,-0.6505487781259467,-0.6505487781259467,-0.2337823503549001,-0.2337823503549001,-0.2337823503549001,0.0,0.0,0.0,-891.8541445441135
2013-04-08,6129.195150103113,-3236.8705814102073,11058.754011665986,6129.195150103113,6129.195150103113,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.33932865332480877,-0.33932865332480877,-0.33932865332480877,0.1526958293495005,0.1526958293495005,0.1526958293495005,-0.2307836397134592,-0.2307836397134592,-0.2307836397134592,0.0,0.0,0.0,4049.3836138536744
2013-04-09,6131.83904372819,-3105.241370920454,11715.339337257185,6131.83904372819,6131.83904372819,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.28684765725067907,-0.28684765725067907,-0.28684765725067907,0.20185970696049665,0.20185970696049665,0.20185970696049665,-0.2274665212503257,-0.2274665212503257,-0.2274665212503257,0.0,0.0,0.0,4372.935379396514
2013-04-10,6134.482937382731,-3185.2194422233183,10775.928865541342,6134.482937382731,6134.482937382731,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.32428903364464057,-0.32428903364464057,-0.32428903364464057,0.16088734011222944,0.16088734011222944,0.16088734011222944,-0.2239355307960199,-0.2239355307960199,-0.2239355307960199,0.0,0.0,0.0,4145.1373937093485
2013-04-11,6137.1268310372725,-2291.241986025735,11440.023142160879,6137.1268310372725,6137.1268310372725,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.3127542088839049,-0.3127542088839049,-0.3127542088839049,0.16877642020533662,0.16877642020533662,0.16877642020533662,-0.2202897861283915,-0.2202897861283915,-0.2202897861283915,0.0,0.0,0.0,4217.714584176024
2013-04-12,6139.770724691814,-1946.7824280449217,12083.401194054672,6139.770724691814,6139.770724691814,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.25496739182993666,-0.25496739182993666,-0.25496739182993666,0.22289304809939095,0.22289304809939095,0.22289304809939095,-0.21661959696847757,-0.21661959696847757,-0.21661959696847757,0.0,0.0,0.0,4574.329396583343
2013-04-13,6142.414618346355,-5706.563572649023,8426.301229597299,6142.414618346355,6142.414618346355,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.7308079693893826,-0.7308079693893826,-0.7308079693893826,-0.2565635666001049,-0.2565635666001049,-0.2565635666001049,-0.21300355982842775,-0.21300355982842775,-0.21300355982842775,0.0,0.0,0.0,1653.4890639649957
2013-04-14,6145.058512000897,-7352.09226839631,7084.2227531396775,6145.058512000897,6145.058512000897,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-1.1212958428878295,-1.1212958428878295,-1.1212958428878295,-0.6505487781264072,-0.6505487781264072,-0.6505487781264072,-0.2095062218005721,-0.2095062218005721,-0.2095062218005721,0.0,0.0,0.0,-745.3700518081799
2013-04-15,6147.702405655437,-3240.935288325315,12064.85575314682,6147.702405655437,6147.702405655437,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.31472138943973527,-0.31472138943973527,-0.31472138943973527,0.1526958293486798,0.1526958293486798,0.1526958293486798,-0.20617637582756504,-0.20617637582756504,-0.20617637582756504,0.0,0.0,0.0,4212.888962685555
2013-04-16,6150.34629930998,-2433.752026919775,10936.293763945805,6150.34629930998,6150.34629930998,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.26242716275055966,-0.26242716275055966,-0.26242716275055966,0.20185970696084807,0.20185970696084807,0.20185970696084807,-0.20304602675055763,-0.20304602675055763,-0.20304602675055763,0.0,0.0,0.0,4536.328370048657
2013-04-17,6152.990192964521,-2638.8938017754485,11423.729158599015,6152.990192964521,6152.990192964521,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.3004835461245341,-0.3004835461245341,-0.3004835461245341,0.16088734011198078,0.16088734011198078,0.16088734011198078,-0.20013004327566483,-0.20013004327566483,-0.20013004327566483,0.0,0.0,0.0,4304.11788051306
2013-04-18,6155.634086619062,-3054.548038606054,12613.03152223124,6155.634086619062,6155.634086619062,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2898909094890004,-0.2898909094890004,-0.2898909094890004,0.1687764202057188,0.1687764202057188,0.1687764202057188,-0.19742648673386917,-0.19742648673386917,-0.19742648673386917,0.0,0.0,0.0,4371.17172276757
2013-04-19,6158.277980273605,-2264.51125660833,11578.24626546801,6158.277980273605,6158.277980273605,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.23326537879234766,-0.23326537879234766,-0.23326537879234766,0.2228930480995957,0.2228930480995957,0.2228930480995957,-0.1949175839310933,-0.1949175839310933,-0.1949175839310933,0.0,0.0,0.0,4721.764934496508
2013-04-20,6160.921873928145,-4515.223101897839,8022.134647110475,6160.921873928145,6160.921873928145,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.7103756988290555,-0.7103756988290555,-0.7103756988290555,-0.25656356659846613,-0.25656356659846613,-0.25656356659846613,-0.1925712892697395,-0.1925712892697395,-0.1925712892697395,0.0,0.0,0.0,1784.352692305225
2013-04-22,6166.209661237228,-3244.8566675878083,11830.413365190634,6166.209661237228,6166.209661237228,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.29672487603188924,-0.29672487603188924,-0.29672487603188924,0.1526958293478978,0.1526958293478978,0.1526958293478978,-0.18817986241893703,-0.18817986241893703,-0.18817986241893703,0.0,0.0,0.0,4336.541863919973
2013-04-23,6168.85355489177,-2854.6466384450473,11628.901164703664,6168.85355489177,6168.85355489177,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.24540111031346876,-0.24540111031346876,-0.24540111031346876,0.20185970696049427,0.20185970696049427,0.20185970696049427,-0.186019974313113,-0.186019974313113,-0.186019974313113,0.0,0.0,0.0,4655.01004316014
2013-04-24,6171.497448546312,-3654.5679960838324,11235.209742117268,6171.497448546312,6171.497448546312,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.28415251938939123,-0.28415251938939123,-0.28415251938939123,0.1608873401117321,0.1608873401117321,0.1608873401117321,-0.1837990165402733,-0.1837990165402733,-0.1837990165402733,0.0,0.0,0.0,4417.850900136677
2013-04-25,6174.141342200853,-2738.201545999738,11608.493342655838,6174.141342200853,6174.141342200853,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2739159666296693,-0.2739159666296693,-0.2739159666296693,0.1687764202055669,0.1687764202055669,0.1687764202055669,-0.18145154387438617,-0.18145154387438617,-0.18145154387438617,0.0,0.0,0.0,4482.945448343702
2013-04-26,6176.785235855395,-1992.3785625572034,12399.03755931591,6176.785235855395,6176.785235855395,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.21726219609660846,-0.21726219609660846,-0.21726219609660846,0.22289304809918029,0.22289304809918029,0.22289304809918029,-0.17891440123493868,-0.17891440123493868,-0.17891440123493868,0.0,0.0,0.0,4834.803310696344
2013-04-27,6179.429129509936,-5642.354425531515,8871.44062573758,6179.429129509936,6179.429129509936,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6939340249735891,-0.6939340249735891,-0.6939340249735891,-0.25656356659944973,-0.25656356659944973,-0.25656356659944973,-0.17612961541328945,-0.17612961541328945,-0.17612961541328945,0.0,0.0,0.0,1891.3130016300638
2013-04-29,6184.7169168190185,-2587.5752940706684,11172.581930425584,6184.7169168190185,6184.7169168190185,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2781714580710871,-0.2781714580710871,-0.2781714580710871,0.15269582934834228,0.15269582934834228,0.15269582934834228,-0.1696264444585794,-0.1696264444585794,-0.1696264444585794,0.0,0.0,0.0,4464.305194310554
2013-04-30,6187.36081047356,-1996.803334874625,11694.473063101415,6187.36081047356,6187.36081047356,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.225220715912156,-0.225220715912156,-0.225220715912156,0.20185970696071737,0.20185970696071737,0.20185970696071737,-0.1658395799120233,-0.1658395799120233,-0.1658395799120233,0.0,0.0,0.0,4793.838979131888
2013-05-01,6190.004704128101,-1859.95738150243,11959.08683835298,6190.004704128101,6190.004704128101,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2620246204885383,-0.2620246204885383,-0.2620246204885383,0.16088734011175787,0.16088734011175787,0.16088734011175787,-0.1616711176394461,-0.1616711176394461,-0.1616711176394461,0.0,0.0,0.0,4568.071070706668
2013-05-02,6192.648597782643,-2838.3948451314477,11299.036559634424,6192.648597782643,6192.648597782643,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495838668955194,-0.2495838668955194,-0.2495838668955194,0.16877642020512218,0.16877642020512218,0.16877642020512218,-0.15711944413979154,-0.15711944413979154,-0.15711944413979154,0.0,0.0,0.0,4647.063414422935
2013-05-03,6195.292491437185,-2569.1098850762633,12363.005165656452,6195.292491437185,6195.292491437185,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.19054445923764293,-0.19054445923764293,-0.19054445923764293,0.22289304809876484,0.22289304809876484,0.22289304809876484,-0.15219666437555773,-0.15219666437555773,-0.15219666437555773,0.0,0.0,0.0,5014.813833837257
2013-05-04,6197.936385091725,-4131.986939507923,9510.60800779425,6197.936385091725,6197.936385091725,-0.26124084296085004,-0.26124084296085004,-0.26124084296085004,0.0,0.0,0.0,0.0,0.0,0.0,-0.66473242449601,-0.66473242449601,-0.66473242449601,-0.2565635666004332,-0.2565635666004332,-0.2565635666004332,-0.14692801493472676,-0.14692801493472676,-0.14692801493472676,0.0,0.0,0.0,2077.967104957667
