Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Corporate,2013.0,El Salvador,LATAM,Central,Furniture,Furnishings,156.62
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Appliances,21.72
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Art,154.34
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Binders,46.239999999999995
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Envelopes,72.74
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Fasteners,8.299999999999999
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Labels,39.88
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Paper,19.08
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Storage,297.1
Corporate,2013.0,El Salvador,LATAM,Central,Office Supplies,Supplies,30.96
Corporate,2013.0,El Salvador,LATAM,Central,Technology,Accessories,50.92
Corporate,2013.0,El Salvador,LATAM,Central,Technology,Copiers,364.08132
Corporate,2013.0,El Salvador,LATAM,Central,Technology,Phones,481.78000000000003
Corporate,2013.0,Eritrea,Africa,Africa,Office Supplies,Binders,3.18
Corporate,2013.0,Eritrea,Africa,Africa,Technology,Accessories,73.02
Corporate,2013.0,Estonia,EMEA,EMEA,Furniture,Furnishings,35.82
Corporate,2013.0,Estonia,EMEA,EMEA,Office Supplies,Binders,0.9
Corporate,2013.0,Estonia,EMEA,EMEA,Office Supplies,Labels,6.36
Corporate,2013.0,Estonia,EMEA,EMEA,Office Supplies,Storage,96.99
Corporate,2013.0,Ethiopia,Africa,Africa,Office Supplies,Binders,30.72
Corporate,2013.0,Ethiopia,Africa,Africa,Office Supplies,Storage,22.71
Corporate,2013.0,Finland,EU,North,Furniture,Bookcases,30.72
Corporate,2013.0,France,EU,Central,Furniture,Bookcases,896.82
Corporate,2013.0,France,EU,Central,Furniture,Chairs,3656.9909999999995
Corporate,2013.0,France,EU,Central,Furniture,Furnishings,732.9599999999998
Corporate,2013.0,France,EU,Central,Furniture,Tables,-848.7045
Corporate,2013.0,France,EU,Central,Office Supplies,Appliances,1871.3999999999999
Corporate,2013.0,France,EU,Central,Office Supplies,Art,1068.84
Corporate,2013.0,France,EU,Central,Office Supplies,Binders,540.1500000000001
Corporate,2013.0,France,EU,Central,Office Supplies,Envelopes,275.91
Corporate,2013.0,France,EU,Central,Office Supplies,Fasteners,142.68
Corporate,2013.0,France,EU,Central,Office Supplies,Labels,59.52
Corporate,2013.0,France,EU,Central,Office Supplies,Paper,202.98000000000002
Corporate,2013.0,France,EU,Central,Office Supplies,Storage,1148.316
Corporate,2013.0,France,EU,Central,Office Supplies,Supplies,185.76
Corporate,2013.0,France,EU,Central,Technology,Accessories,1790.37
Corporate,2013.0,France,EU,Central,Technology,Copiers,499.23299999999995
Corporate,2013.0,France,EU,Central,Technology,Machines,511.24800000000005
Corporate,2013.0,France,EU,Central,Technology,Phones,818.409
Corporate,2013.0,Georgia,EMEA,EMEA,Office Supplies,Art,31.799999999999997
Corporate,2013.0,Georgia,EMEA,EMEA,Office Supplies,Supplies,12.9
Corporate,2013.0,Germany,EU,Central,Furniture,Bookcases,1186.308
Corporate,2013.0,Germany,EU,Central,Furniture,Chairs,563.187
Corporate,2013.0,Germany,EU,Central,Furniture,Furnishings,733.26
Corporate,2013.0,Germany,EU,Central,Furniture,Tables,-233.10750000000002
Corporate,2013.0,Germany,EU,Central,Office Supplies,Appliances,591.6990000000001
Corporate,2013.0,Germany,EU,Central,Office Supplies,Art,553.116
Corporate,2013.0,Germany,EU,Central,Office Supplies,Binders,310.02
Corporate,2013.0,Germany,EU,Central,Office Supplies,Envelopes,156.35999999999999
Corporate,2013.0,Germany,EU,Central,Office Supplies,Fasteners,118.38
Corporate,2013.0,Germany,EU,Central,Office Supplies,Labels,73.86
Corporate,2013.0,Germany,EU,Central,Office Supplies,Paper,169.44
Corporate,2013.0,Germany,EU,Central,Office Supplies,Storage,1290.2730000000001
Corporate,2013.0,Germany,EU,Central,Office Supplies,Supplies,161.46
Corporate,2013.0,Germany,EU,Central,Technology,Accessories,180.882
Corporate,2013.0,Germany,EU,Central,Technology,Copiers,825.9119999999999
Corporate,2013.0,Germany,EU,Central,Technology,Machines,446.13300000000004
Corporate,2013.0,Germany,EU,Central,Technology,Phones,1072.338
Corporate,2013.0,Ghana,Africa,Africa,Furniture,Chairs,76.5
Corporate,2013.0,Ghana,Africa,Africa,Office Supplies,Art,15.66
Corporate,2013.0,Ghana,Africa,Africa,Office Supplies,Envelopes,123.9
Corporate,2013.0,Ghana,Africa,Africa,Office Supplies,Paper,16.83
Corporate,2013.0,Ghana,Africa,Africa,Office Supplies,Supplies,2.16
Corporate,2013.0,Ghana,Africa,Africa,Technology,Accessories,25.08
Corporate,2013.0,Ghana,Africa,Africa,Technology,Phones,14.13
Corporate,2013.0,Guatemala,LATAM,Central,Furniture,Bookcases,42.84
Corporate,2013.0,Guatemala,LATAM,Central,Furniture,Furnishings,122.76
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Appliances,80.63999999999999
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Art,3.6
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Binders,65.06
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Envelopes,61.04
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Fasteners,36.44
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Labels,15.3
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Paper,47.459999999999994
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Storage,140.28
Corporate,2013.0,Guatemala,LATAM,Central,Office Supplies,Supplies,19.32
Corporate,2013.0,Guatemala,LATAM,Central,Technology,Accessories,218.0
Corporate,2013.0,Guatemala,LATAM,Central,Technology,Copiers,815.85072
Corporate,2013.0,Guatemala,LATAM,Central,Technology,Phones,33.56
Corporate,2013.0,Guinea,Africa,Africa,Office Supplies,Appliances,28.32
Corporate,2013.0,Guinea,Africa,Africa,Office Supplies,Storage,7.2
Corporate,2013.0,Guinea,Africa,Africa,Technology,Copiers,17.46
Corporate,2013.0,Haiti,LATAM,Caribbean,Furniture,Chairs,-227.068
Corporate,2013.0,Haiti,LATAM,Caribbean,Furniture,Furnishings,-249.984
Corporate,2013.0,Haiti,LATAM,Caribbean,Office Supplies,Binders,-11.596
Corporate,2013.0,Haiti,LATAM,Caribbean,Office Supplies,Envelopes,-33.468
Corporate,2013.0,Haiti,LATAM,Caribbean,Office Supplies,Storage,-136.744
Corporate,2013.0,Haiti,LATAM,Caribbean,Office Supplies,Supplies,-38.572
Corporate,2013.0,Haiti,LATAM,Caribbean,Technology,Accessories,15.664
Corporate,2013.0,Haiti,LATAM,Caribbean,Technology,Copiers,6.21736
Corporate,2013.0,Haiti,LATAM,Caribbean,Technology,Phones,-149.088
Corporate,2013.0,Honduras,LATAM,Central,Furniture,Bookcases,-347.572
Corporate,2013.0,Honduras,LATAM,Central,Furniture,Chairs,-1117.8759999999997
Corporate,2013.0,Honduras,LATAM,Central,Furniture,Furnishings,-84.256
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Appliances,-93.656
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Art,-47.568
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Binders,-56.111999999999995
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Envelopes,-18.7
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Fasteners,-37.544
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Labels,-18.028
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Paper,-53.44
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Storage,-230.0
Corporate,2013.0,Honduras,LATAM,Central,Office Supplies,Supplies,-21.624
Corporate,2013.0,Honduras,LATAM,Central,Technology,Accessories,-20.932000000000002
Corporate,2013.0,Honduras,LATAM,Central,Technology,Copiers,-111.83796
Corporate,2013.0,Honduras,LATAM,Central,Technology,Phones,-631.332
Corporate,2013.0,India,APAC,Central Asia,Furniture,Bookcases,635.145
Corporate,2013.0,India,APAC,Central Asia,Furniture,Chairs,1583.4
Corporate,2013.0,India,APAC,Central Asia,Furniture,Furnishings,375.18
Corporate,2013.0,India,APAC,Central Asia,Furniture,Tables,301.8
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Art,265.20000000000005
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Binders,71.75999999999999
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Envelopes,79.2
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Fasteners,120.15
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Labels,87.68999999999998
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Paper,344.42999999999995
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Storage,663.9449999999999
Corporate,2013.0,India,APAC,Central Asia,Office Supplies,Supplies,85.19999999999999
Corporate,2013.0,India,APAC,Central Asia,Technology,Accessories,675.8399999999999
Corporate,2013.0,India,APAC,Central Asia,Technology,Copiers,1439.55
Corporate,2013.0,India,APAC,Central Asia,Technology,Machines,252.0
Corporate,2013.0,India,APAC,Central Asia,Technology,Phones,1378.14
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Furniture,Bookcases,2088.4157999999998
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Furniture,Chairs,331.6836
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Furniture,Furnishings,151.57169999999996
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Furniture,Tables,-1262.2077
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Appliances,936.627
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Art,-71.7801
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Binders,17.933999999999997
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Envelopes,-172.43730000000002
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Fasteners,-170.3037
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Labels,-24.9969
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Paper,-118.0203
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Storage,144.8142
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Office Supplies,Supplies,-367.7454
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Technology,Accessories,-296.2962
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Technology,Copiers,695.1903
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Technology,Machines,95.619
Corporate,2013.0,Indonesia,APAC,Southeast Asia,Technology,Phones,266.2011
Corporate,2013.0,Iran,EMEA,EMEA,Furniture,Bookcases,261.65999999999997
Corporate,2013.0,Iran,EMEA,EMEA,Furniture,Chairs,318.9
Corporate,2013.0,Iran,EMEA,EMEA,Furniture,Furnishings,284.31
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Appliances,45.32999999999999
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Art,104.58000000000001
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Binders,206.52
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Envelopes,35.339999999999996
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Fasteners,42.66
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Labels,3.9
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Storage,570.39
Corporate,2013.0,Iran,EMEA,EMEA,Office Supplies,Supplies,53.01
Corporate,2013.0,Iran,EMEA,EMEA,Technology,Accessories,8.4
Corporate,2013.0,Iran,EMEA,EMEA,Technology,Machines,632.73
Corporate,2013.0,Iran,EMEA,EMEA,Technology,Phones,404.72999999999996
Corporate,2013.0,Iraq,EMEA,EMEA,Furniture,Bookcases,53.49
Corporate,2013.0,Iraq,EMEA,EMEA,Furniture,Chairs,12.54
Corporate,2013.0,Iraq,EMEA,EMEA,Furniture,Furnishings,35.16
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Appliances,108.6
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Art,105.42
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Binders,5.04
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Fasteners,2.46
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Labels,7.199999999999999
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Paper,3.51
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Storage,21.389999999999997
Corporate,2013.0,Iraq,EMEA,EMEA,Office Supplies,Supplies,65.79
Corporate,2013.0,Iraq,EMEA,EMEA,Technology,Accessories,61.92
Corporate,2013.0,Iraq,EMEA,EMEA,Technology,Machines,310.8
Corporate,2013.0,Iraq,EMEA,EMEA,Technology,Phones,38.22
Corporate,2013.0,Ireland,EU,North,Furniture,Chairs,-27.375
Corporate,2013.0,Ireland,EU,North,Furniture,Furnishings,-46.536
Corporate,2013.0,Ireland,EU,North,Office Supplies,Labels,-25.305
Corporate,2013.0,Ireland,EU,North,Office Supplies,Storage,-16.68
Corporate,2013.0,Ireland,EU,North,Technology,Phones,-39.225
Corporate,2013.0,Israel,EMEA,EMEA,Office Supplies,Art,12.93
Corporate,2013.0,Israel,EMEA,EMEA,Office Supplies,Binders,43.800000000000004
Corporate,2013.0,Israel,EMEA,EMEA,Office Supplies,Storage,57.42
Corporate,2013.0,Israel,EMEA,EMEA,Technology,Accessories,18.3
Corporate,2013.0,Israel,EMEA,EMEA,Technology,Copiers,72.6
Corporate,2013.0,Italy,EU,South,Furniture,Bookcases,561.51
Corporate,2013.0,Italy,EU,South,Furniture,Chairs,-499.452
Corporate,2013.0,Italy,EU,South,Furniture,Furnishings,194.16
Corporate,2013.0,Italy,EU,South,Furniture,Tables,0.0
Corporate,2013.0,Italy,EU,South,Office Supplies,Appliances,1414.71
Corporate,2013.0,Italy,EU,South,Office Supplies,Art,230.78999999999996
Corporate,2013.0,Italy,EU,South,Office Supplies,Binders,182.16
Corporate,2013.0,Italy,EU,South,Office Supplies,Envelopes,141.81
Corporate,2013.0,Italy,EU,South,Office Supplies,Fasteners,38.64
Corporate,2013.0,Italy,EU,South,Office Supplies,Labels,22.32
Corporate,2013.0,Italy,EU,South,Office Supplies,Paper,115.88999999999999
Corporate,2013.0,Italy,EU,South,Office Supplies,Storage,-727.8240000000001
Corporate,2013.0,Italy,EU,South,Office Supplies,Supplies,10.2
Corporate,2013.0,Italy,EU,South,Technology,Accessories,1268.8200000000002
Corporate,2013.0,Italy,EU,South,Technology,Copiers,1923.48
Corporate,2013.0,Italy,EU,South,Technology,Machines,-380.93399999999997
Corporate,2013.0,Italy,EU,South,Technology,Phones,-856.044
Corporate,2013.0,Jamaica,LATAM,Caribbean,Furniture,Furnishings,6.7
Corporate,2013.0,Jamaica,LATAM,Caribbean,Office Supplies,Appliances,3.76
Corporate,2013.0,Jamaica,LATAM,Caribbean,Office Supplies,Labels,10.5
Corporate,2013.0,Jamaica,LATAM,Caribbean,Office Supplies,Supplies,30.48
Corporate,2013.0,Japan,APAC,North Asia,Furniture,Bookcases,151.5
Corporate,2013.0,Japan,APAC,North Asia,Furniture,Chairs,393.48
Corporate,2013.0,Japan,APAC,North Asia,Furniture,Furnishings,55.14
Corporate,2013.0,Japan,APAC,North Asia,Furniture,Tables,107.802
Corporate,2013.0,Japan,APAC,North Asia,Office Supplies,Binders,55.08
Corporate,2013.0,Japan,APAC,North Asia,Office Supplies,Labels,2.67
Corporate,2013.0,Japan,APAC,North Asia,Office Supplies,Paper,36.36
Corporate,2013.0,Japan,APAC,North Asia,Office Supplies,Storage,223.86
Corporate,2013.0,Japan,APAC,North Asia,Office Supplies,Supplies,22.560000000000002
Corporate,2013.0,Japan,APAC,North Asia,Technology,Accessories,189.69
Corporate,2013.0,Japan,APAC,North Asia,Technology,Copiers,460.62
Corporate,2013.0,Japan,APAC,North Asia,Technology,Machines,29.34
Corporate,2013.0,Japan,APAC,North Asia,Technology,Phones,742.05
Corporate,2013.0,Jordan,EMEA,EMEA,Office Supplies,Labels,0.39
Corporate,2013.0,Jordan,EMEA,EMEA,Office Supplies,Storage,45.78
Corporate,2013.0,Jordan,EMEA,EMEA,Technology,Accessories,72.72
Corporate,2013.0,Kazakhstan,EMEA,EMEA,Furniture,Bookcases,-147.858
Corporate,2013.0,Kazakhstan,EMEA,EMEA,Furniture,Furnishings,-45.27
Corporate,2013.0,Kazakhstan,EMEA,EMEA,Office Supplies,Art,-24.138
Corporate,2013.0,Kazakhstan,EMEA,EMEA,Technology,Machines,-70.32
Corporate,2013.0,Kazakhstan,EMEA,EMEA,Technology,Phones,-151.82399999999998
Corporate,2013.0,Kenya,Africa,Africa,Office Supplies,Art,20.52
Corporate,2013.0,Kenya,Africa,Africa,Office Supplies,Binders,40.02
Corporate,2013.0,Kenya,Africa,Africa,Office Supplies,Paper,44.42999999999999
Corporate,2013.0,Kenya,Africa,Africa,Office Supplies,Storage,1.8
Corporate,2013.0,Kenya,Africa,Africa,Office Supplies,Supplies,0.3
Corporate,2013.0,Kyrgyzstan,EMEA,EMEA,Office Supplies,Art,41.76
Corporate,2013.0,Kyrgyzstan,EMEA,EMEA,Office Supplies,Storage,57.27
Corporate,2013.0,Lesotho,Africa,Africa,Technology,Copiers,455.76
Corporate,2013.0,Libya,Africa,Africa,Furniture,Bookcases,938.7
Corporate,2013.0,Libya,Africa,Africa,Furniture,Chairs,63.87
Corporate,2013.0,Libya,Africa,Africa,Office Supplies,Art,17.52
Corporate,2013.0,Libya,Africa,Africa,Office Supplies,Fasteners,8.1
Corporate,2013.0,Libya,Africa,Africa,Office Supplies,Labels,3.21
Corporate,2013.0,Libya,Africa,Africa,Office Supplies,Storage,17.22
Corporate,2013.0,Libya,Africa,Africa,Office Supplies,Supplies,17.73
Corporate,2013.0,Libya,Africa,Africa,Technology,Accessories,90.18
Corporate,2013.0,Lithuania,EMEA,EMEA,Office Supplies,Binders,-13.872
Corporate,2013.0,Lithuania,EMEA,EMEA,Technology,Accessories,-47.166
Corporate,2013.0,Lithuania,EMEA,EMEA,Technology,Machines,-61.239
Corporate,2013.0,Madagascar,Africa,Africa,Furniture,Bookcases,16.5
Corporate,2013.0,Madagascar,Africa,Africa,Office Supplies,Art,51.09
Corporate,2013.0,Madagascar,Africa,Africa,Office Supplies,Envelopes,26.88
Corporate,2013.0,Madagascar,Africa,Africa,Office Supplies,Labels,1.29
Corporate,2013.0,Madagascar,Africa,Africa,Office Supplies,Paper,44.7
Corporate,2013.0,Madagascar,Africa,Africa,Office Supplies,Storage,54.0
Corporate,2013.0,Madagascar,Africa,Africa,Technology,Copiers,31.05
Corporate,2013.0,Madagascar,Africa,Africa,Technology,Machines,74.1
Corporate,2013.0,Madagascar,Africa,Africa,Technology,Phones,69.72
Corporate,2013.0,Malaysia,APAC,Southeast Asia,Furniture,Chairs,381.18
Corporate,2013.0,Malaysia,APAC,Southeast Asia,Furniture,Furnishings,110.7
Corporate,2013.0,Malaysia,APAC,Southeast Asia,Office Supplies,Fasteners,7.92
Corporate,2013.0,Malaysia,APAC,Southeast Asia,Office Supplies,Paper,42.15
Corporate,2013.0,Malaysia,APAC,Southeast Asia,Technology,Copiers,549.54
Corporate,2013.0,Mali,Africa,Africa,Furniture,Chairs,732.6
Corporate,2013.0,Mali,Africa,Africa,Office Supplies,Fasteners,4.92
Corporate,2013.0,Mali,Africa,Africa,Office Supplies,Storage,0.0
Corporate,2013.0,Mauritania,Africa,Africa,Furniture,Tables,395.58
Corporate,2013.0,Mexico,LATAM,North,Furniture,Bookcases,141.73599999999993
Corporate,2013.0,Mexico,LATAM,North,Furniture,Chairs,459.09999999999997
Corporate,2013.0,Mexico,LATAM,North,Furniture,Furnishings,-227.61199999999997
Corporate,2013.0,Mexico,LATAM,North,Furniture,Tables,150.888
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Appliances,702.4
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Art,372.64
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Binders,197.18
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Envelopes,316.0199999999999
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Fasteners,182.25999999999996
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Labels,86.97999999999999
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Paper,234.54000000000002
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Storage,419.66
Corporate,2013.0,Mexico,LATAM,North,Office Supplies,Supplies,271.26000000000005
Corporate,2013.0,Mexico,LATAM,North,Technology,Accessories,634.68
Corporate,2013.0,Mexico,LATAM,North,Technology,Copiers,897.0249200000001
Corporate,2013.0,Mexico,LATAM,North,Technology,Machines,121.14
Corporate,2013.0,Mexico,LATAM,North,Technology,Phones,1963.6999999999998
Corporate,2013.0,Mongolia,EMEA,EMEA,Technology,Phones,49.98
Corporate,2013.0,Morocco,Africa,Africa,Furniture,Bookcases,208.8
Corporate,2013.0,Morocco,Africa,Africa,Furniture,Chairs,362.54999999999995
Corporate,2013.0,Morocco,Africa,Africa,Furniture,Tables,215.76
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Appliances,246.84
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Art,17.85
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Binders,116.36999999999999
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Envelopes,3.66
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Fasteners,8.55
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Labels,22.44
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Paper,160.83
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Storage,133.85999999999999
Corporate,2013.0,Morocco,Africa,Africa,Office Supplies,Supplies,97.74000000000001
Corporate,2013.0,Morocco,Africa,Africa,Technology,Accessories,783.9
Corporate,2013.0,Morocco,Africa,Africa,Technology,Copiers,101.58
Corporate,2013.0,Morocco,Africa,Africa,Technology,Machines,139.89
Corporate,2013.0,Morocco,Africa,Africa,Technology,Phones,667.6800000000001
Corporate,2013.0,Mozambique,Africa,Africa,Office Supplies,Appliances,484.44
Corporate,2013.0,Mozambique,Africa,Africa,Office Supplies,Binders,2.1
Corporate,2013.0,Mozambique,Africa,Africa,Office Supplies,Labels,6.6
Corporate,2013.0,Mozambique,Africa,Africa,Office Supplies,Storage,60.12
Corporate,2013.0,Mozambique,Africa,Africa,Technology,Phones,621.63
Corporate,2013.0,Namibia,Africa,Africa,Technology,Accessories,8.85
Corporate,2013.0,Nepal,APAC,Central Asia,Furniture,Chairs,76.44
Corporate,2013.0,Nepal,APAC,Central Asia,Office Supplies,Art,4.32
Corporate,2013.0,Nepal,APAC,Central Asia,Office Supplies,Supplies,35.04
Corporate,2013.0,Netherlands,EU,Central,Furniture,Bookcases,-237.33
Corporate,2013.0,Netherlands,EU,Central,Furniture,Chairs,-55.86
Corporate,2013.0,Netherlands,EU,Central,Furniture,Furnishings,5.34
Corporate,2013.0,Netherlands,EU,Central,Furniture,Tables,-395.538
Corporate,2013.0,Netherlands,EU,Central,Office Supplies,Art,-158.055
Corporate,2013.0,Netherlands,EU,Central,Office Supplies,Binders,-76.095
Corporate,2013.0,Netherlands,EU,Central,Office Supplies,Labels,-33.405
Corporate,2013.0,Netherlands,EU,Central,Office Supplies,Storage,-241.65
Corporate,2013.0,Netherlands,EU,Central,Office Supplies,Supplies,-102.06
Corporate,2013.0,Netherlands,EU,Central,Technology,Accessories,-35.91
Corporate,2013.0,Netherlands,EU,Central,Technology,Copiers,-340.98
Corporate,2013.0,Netherlands,EU,Central,Technology,Machines,-238.275
Corporate,2013.0,Netherlands,EU,Central,Technology,Phones,-338.115
Corporate,2013.0,New Zealand,APAC,Oceania,Furniture,Bookcases,-355.5
Corporate,2013.0,New Zealand,APAC,Oceania,Furniture,Chairs,34.26
Corporate,2013.0,New Zealand,APAC,Oceania,Furniture,Furnishings,55.14
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Appliances,290.34
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Binders,186.0
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Envelopes,68.064
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Fasteners,37.524
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Labels,16.236
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Paper,-24.024
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Storage,65.52000000000001
Corporate,2013.0,New Zealand,APAC,Oceania,Office Supplies,Supplies,-13.835999999999999
Corporate,2013.0,New Zealand,APAC,Oceania,Technology,Accessories,-68.376
Corporate,2013.0,New Zealand,APAC,Oceania,Technology,Copiers,802.02
Corporate,2013.0,New Zealand,APAC,Oceania,Technology,Machines,7.44
Corporate,2013.0,New Zealand,APAC,Oceania,Technology,Phones,56.712
Corporate,2013.0,Nicaragua,LATAM,Central,Furniture,Bookcases,709.68
Corporate,2013.0,Nicaragua,LATAM,Central,Furniture,Chairs,325.2
Corporate,2013.0,Nicaragua,LATAM,Central,Furniture,Furnishings,366.78
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Appliances,537.9200000000001
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Art,0.28
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Binders,119.72
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Envelopes,12.280000000000001
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Fasteners,72.3
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Labels,31.2
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Paper,24.38
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Storage,366.88
Corporate,2013.0,Nicaragua,LATAM,Central,Office Supplies,Supplies,231.88
Corporate,2013.0,Nicaragua,LATAM,Central,Technology,Accessories,553.1800000000001
Corporate,2013.0,Nicaragua,LATAM,Central,Technology,Copiers,48.21296
Corporate,2013.0,Nicaragua,LATAM,Central,Technology,Phones,126.3
Corporate,2013.0,Niger,Africa,Africa,Office Supplies,Art,4.14
Corporate,2013.0,Niger,Africa,Africa,Office Supplies,Envelopes,9.06
Corporate,2013.0,Niger,Africa,Africa,Technology,Accessories,85.32000000000001
Corporate,2013.0,Nigeria,Africa,Africa,Furniture,Bookcases,-1846.98
Corporate,2013.0,Nigeria,Africa,Africa,Furniture,Chairs,-517.005
Corporate,2013.0,Nigeria,Africa,Africa,Furniture,Furnishings,-73.059
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Appliances,-34.914
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Art,-309.927
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Binders,-159.20999999999998
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Envelopes,-9.711
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Fasteners,-3.864
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Labels,-28.560000000000002
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Paper,-18.456
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Storage,-785.307
Corporate,2013.0,Nigeria,Africa,Africa,Office Supplies,Supplies,-283.155
Corporate,2013.0,Nigeria,Africa,Africa,Technology,Accessories,-658.776
