ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,december_promotion,december_promotion_lower,december_promotion_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2013-06-04,6671.940555491542,-27311.031328385237,41022.923879631184,3876.2068063500046,7956.299128616583,0.0,0.0,0.0,0.0,0.0,0.0,-0.029395032074725515,-0.10311231068120782,0.07089359885244965,-0.017566949521830317,-0.03068645025449817,-0.011728948862804189,-0.011828082552895192,-0.09120525983570642,0.08262254771525383,0.0,0.0,0.0,6475.818648862206
2013-06-05,6679.440063057547,-28817.465743157412,39451.707742902225,3880.251390190079,7963.367705650155,0.0,0.0,0.0,0.0,0.0,0.0,0.00392138211863136,-0.03102123453956699,0.0783719390598702,0.01677967452522348,-0.02844404028427102,0.053550761980093994,-0.012858292406592123,-0.08457199651966099,0.07864088502202997,0.0,0.0,0.0,6705.632699883292
2013-06-06,6686.939570623554,-27086.94285600342,39135.21743628019,3884.295974030154,7970.436282683728,0.0,0.0,0.0,0.0,0.0,0.0,0.006226050513730599,-0.09152138146676196,0.1522206671463979,0.019214183263823747,-0.017228874604397572,0.07846908779464266,-0.012988132750093145,-0.07429250686236438,0.07375157935175523,0.0,0.0,0.0,6728.57279417252
2013-06-07,6694.439078189559,-30043.01313190964,41185.24958034085,3888.3405578702286,7977.504859717301,0.0,0.0,0.0,0.0,0.0,0.0,0.02076892065297971,-0.05407686024050461,0.07141756922562775,0.03304817988189692,-0.03682776957277372,0.13201359725263387,-0.0122792592289172,-0.060596028027006095,0.06795894989546046,0.0,0.0,0.0,6833.475352220685
2013-06-08,6701.938585755566,-31737.542419878348,41337.01529315716,3892.3851417103037,7984.573436750874,0.0,0.0,0.0,0.0,0.0,0.0,-0.03197021187298317,-0.11971527992979765,0.07328352156028059,-0.021156714468837323,-0.07592511369100344,0.024942637307326675,-0.010813497404145842,-0.043790166238794205,0.06127855049755829,0.0,0.0,0.0,6487.676189209239
2013-06-09,6709.438093321572,-27922.278354200113,40315.24569861962,3896.429725550378,7991.642013784445,0.0,0.0,0.0,0.0,0.0,0.0,-0.023505973008401276,-0.0986181203543067,0.06907495530776908,-0.01481593785190421,-0.09748534746540255,0.10582605365163751,-0.008690035156497059,-0.036751098343868416,0.05373960892499108,0.0,0.0,0.0,6551.726222598415
2013-06-10,6716.937600887579,-29170.972955138106,39157.23962024544,3900.4743093904526,7998.710590818019,0.0,0.0,0.0,0.0,0.0,0.0,-0.021524652381355952,-0.07442255036512209,0.0637958449905993,-0.015502435828279855,-0.046634538799249975,0.018408578631070656,-0.006022216553076102,-0.0467784440609836,0.04538726635952864,0.0,0.0,0.0,6572.3578539612145
2013-06-11,6724.437108453585,-29273.77600292945,42516.724381579144,3904.518893230528,8005.779167851592,0.0,0.0,0.0,0.0,0.0,0.0,-0.02050098691927805,-0.08764119613662721,0.024555552175835722,-0.017566949521843584,-0.030686450254500827,-0.011728948862733634,-0.0029340373974344604,-0.05695474588212638,0.03628450103856935,0.0,0.0,0.0,6586.579511253671
2013-06-12,6731.936616019591,-27122.308969755388,40208.44051512123,3908.563477070603,8012.847744885165,0.0,0.0,0.0,0.0,0.0,0.0,0.017223225284047575,-0.09568142555131356,0.0995870025030979,0.016779674525199472,-0.028444040284293114,0.05355076198014625,0.00044355075884809636,-0.06723738526702047,0.04603624052295165,0.0,0.0,0.0,6847.882276955226
2013-06-13,6739.436123585597,-28589.981563440215,39264.49285429108,3912.608060910678,8019.916321918738,0.0,0.0,0.0,0.0,0.0,0.0,0.023190601332189115,-0.08473590281063226,0.09464634904457661,0.019214183263826335,-0.01722887460446352,0.0784690877943871,0.003976418068362769,-0.0775695782671569,0.07156831919230774,0.0,0.0,0.0,6895.7276999314245
2013-06-14,6746.935631151602,-25888.481209353646,39757.44093037814,3916.6526447507517,8026.984898952311,0.0,0.0,0.0,0.0,0.0,0.0,0.0405791851334935,-0.12470777017474349,0.2291957203607238,0.03304817988185154,-0.03682776957253032,0.13201359725239517,0.007531005251641968,-0.08788000060221315,0.09718212310832866,0.0,0.0,0.0,7020.720781211868
2013-06-15,6754.435138717609,-28138.99843272116,41353.818772893144,3920.6972285908273,8034.053475985884,0.0,0.0,0.0,0.0,0.0,0.0,-0.01017877736189427,-0.07314039082668093,0.046353811710300494,-0.02115671446889891,-0.07592511369135581,0.024942637307521855,0.010977937107004643,-0.09808302813420279,0.12227892540165632,0.0,0.0,0.0,6685.683247235247
2013-06-16,6761.934646283615,-27891.78571324049,40658.76201365559,3924.7418124309015,8041.122053019455,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006205375431791461,-0.11437654320488227,0.07190312728814126,-0.014815937852002992,-0.0974853474652185,0.10582605365173849,0.01419540030882386,-0.10807961700248987,0.14626677053908638,0.0,0.0,0.0,6757.738611971072
2013-06-17,6769.434153849622,-26568.70505263776,44017.86855726183,3928.786396270977,8048.19063005303,0.0,0.0,0.0,0.0,0.0,0.0,0.00156975859614556,-0.1454029307338314,0.16243373388578022,-0.015502435828256578,-0.04663453879921353,0.018408578631039937,0.017072194424402148,-0.1177588244296097,0.16857341072641124,0.0,0.0,0.0,6780.060531303669
2013-06-18,6776.933661415629,-28691.553113193324,41952.202892787456,3932.8309801110518,8055.259207086604,0.0,0.0,0.0,0.0,0.0,0.0,0.0019434274018798135,-0.157686397626083,0.17675173819897028,-0.01756694952187276,-0.03068645025453233,-0.011728948862653054,0.019510376923752567,-0.12699994737155065,0.18865878904463645,0.0,0.0,0.0,6790.104139993947
2013-06-19,6784.4331689816345,-29658.76386003205,41261.400530194514,3936.875563951126,8062.327784120174,-0.018111776648023808,-0.06306530000773661,0.002793009984307623,-0.018111776648023808,-0.06306530000773661,0.002793009984307623,0.020095334837304624,-0.1613262628764142,0.2599335928514264,0.016779674525234104,-0.02844404028423483,0.053550761980199556,0.021427436960094342,-0.13567523257648698,0.20602678517290327,0.0,0.0,0.0,6920.768625193636
2013-06-20,6791.932676547641,-26901.579178411135,41528.33154998775,3940.9201477912015,8069.396361153748,-0.012146998720060287,-0.04862857813822114,0.027396644919952494,-0.012146998720060287,-0.04862857813822114,0.027396644919952494,0.029825132947226662,-0.16173422512515934,0.23040372833221076,0.019214183263851412,-0.01722887460438159,0.07846908779420211,0.022757948403435545,-0.14365308904477897,0.2202359580166399,0.0,0.0,0.0,6994.502971594288
2013-06-21,6799.432184113646,-27487.677738941566,40932.17238282522,3944.9647316312753,8076.464938187321,-0.013693606553401972,-0.026018175847981138,-0.003497970829117903,-0.013693606553401972,-0.026018175847981138,-0.003497970829117903,0.04280924283839036,-0.2136476585622134,0.34511044702832433,0.033048179881844435,-0.036827769572653116,0.13201359725248982,0.023454669509947897,-0.15080171314157914,0.2309090443088173,0.0,0.0,0.0,7090.510727646534
2013-06-22,6806.931691679653,-30142.97860398597,38869.77673312617,3949.009315471351,8083.5335152208945,-0.0052864524749714975,-0.024982223824810974,0.030677179040764765,-0.0052864524749714975,-0.024982223824810974,0.030677179040764765,-0.0029540927715748914,-0.1556775668372031,0.19249306799684512,-0.02115671446885442,-0.07592511369111742,0.02494263730735694,0.023489074172251045,-0.15699301844054414,0.2377410026471978,0.0,0.0,0.0,6786.823383972658
2013-06-23,6814.431199245659,-27569.9984795135,38541.417459402976,3953.053899311425,8090.6020922544685,0.006297737079624763,-0.021537273024835574,0.05195947871872292,0.006297737079624763,-0.021537273024835574,0.05195947871872292,0.014333116598250447,-0.12812586801778686,0.14853104955612284,-0.014815937851943566,-0.0974853474653566,0.1058260536517002,0.022851317370569252,-0.16210674743677644,0.24050542768652441,0.0,0.0,0.0,6912.103236175203
2013-06-24,6821.930706811665,-31078.012352986436,41172.54798147637,3957.0984831515007,8097.67066928804,0.013631114234445846,-0.006205427429040407,0.04846586322845322,0.013631114234445846,-0.006205427429040407,0.04846586322845322,0.01967833309297815,-0.1998841648630196,0.2813853848139365,-0.015502435828331806,-0.04663453879934874,0.018408578631189002,0.021549654686864105,-0.1660346311299123,0.23905919842658385,0.0,0.0,0.0,6956.174931597521
2013-06-25,6829.430214377672,-31852.727427999118,38397.06850559137,3961.1430669915753,8104.739246321613,0.0031278174909185517,-0.012460116485612658,0.03012582709696933,0.0031278174909185517,-0.012460116485612658,0.03012582709696933,0.005170219997300104,-0.16924507875117167,0.2244300668994385,-0.017566949521886033,-0.030686450254535022,-0.011728948862582493,0.01960935202826757,-0.16868445559360598,0.23334526673606631,0.0,0.0,0.0,6864.739871042213
2013-06-26,6836.929721943678,-26483.74085164244,40133.352376885836,3965.18765083165,8111.807823355186,-0.012438649053814954,-0.04867729115507938,0.01709469922019784,-0.012438649053814954,-0.04867729115507938,0.01709469922019784,0.02141216201312317,-0.20444242705141202,0.22826700719535822,0.01677967452521015,-0.028444040284304355,0.053550761980020366,0.017071136541727962,-0.16998389233680686,0.22339353637041723,0.0,0.0,0.0,6983.323168822272
2013-06-27,6844.429229509685,-28226.28400120341,40276.72916475725,3969.232234671725,8118.876400388759,0.00841301644781537,-0.038421954481501236,0.047062068314552966,0.00841301644781537,-0.038421954481501236,0.047062068314552966,0.04161645236365596,-0.2154722307220221,0.21889046513142155,0.0192141832638327,-0.01722887460437275,0.07846908779456252,0.013989252652007877,-0.16988395169690362,0.20931982768640675,0.0,0.0,0.0,7129.270092495989
2013-06-28,6851.92873707569,-26618.88137349588,41894.51778742555,3973.2768185118,8125.94497742233,0.0011226062620810307,-0.03691840993667848,0.040655391292824514,0.0011226062620810307,-0.03691840993667848,0.040655391292824514,0.044599983985434084,-0.16453430399210645,0.2864181552333973,0.03304817988181819,-0.03682776957259281,0.13201359725241782,0.010429197841534898,-0.16836192571233813,0.19132296791765802,0.0,0.0,0.0,7157.524649018602
2013-06-29,6859.428244641696,-27171.49647879753,38447.48163871494,3977.3214023518744,8133.013554455903,0.01175916628683172,0.0076629092566773685,0.01700304415338859,0.01175916628683172,0.0076629092566773685,0.01700304415338859,-0.0029323272660320837,-0.13236011131909725,0.10800473807417432,-0.02115671446880993,-0.07592511369087902,0.024942637307192015,0.006465220915946116,-0.16542369876595864,0.16968009016746177,0.0,0.0,0.0,6839.314156170543
2013-06-30,6866.927752207702,-28326.487658337213,41667.70022109055,3981.3659861919487,8140.0821314894765,0.0,0.0,0.0,0.0,0.0,0.0,-0.012638267007161768,-0.1757886040877294,0.11013818099604292,-0.014815937851959914,-0.09748534746530632,0.10582605365170061,0.0021776708447981594,-0.16110532048814893,0.14474026515020655,0.0,0.0,0.0,6780.141685756412
2013-07-01,6874.427259773709,-29314.257287069537,38567.82640993563,3985.410570032024,8147.1507085230505,0.0,0.0,0.0,0.0,0.0,0.0,-0.017852149124057262,-0.18311786183720952,0.1107769503575636,-0.015502435828216343,-0.04663453879912128,0.01840857863090317,-0.002349713295840919,-0.15547375553303563,0.11691662719803697,0.0,0.0,0.0,6751.703959189744
2013-07-02,6881.926767339716,-30763.130931480126,39658.250667164466,3989.455153872099,8154.219285556624,0.0,0.0,0.0,0.0,0.0,0.0,-0.024599430775983106,-0.17931319857556072,0.07664929367178151,-0.017566949521815634,-0.030686450254479948,-0.011728948862837877,-0.00703248125416749,-0.14862674832108078,0.09259464179624355,0.0,0.0,0.0,6712.635286221157
2013-07-03,6889.426274905722,-26433.216140122462,41603.482412011625,3993.4997377121736,8161.287862590196,0.0,0.0,0.0,0.0,0.0,0.0,0.004991641753363654,-0.1691358072906011,0.12743756913669252,0.016779674525303368,-0.02844404028411828,0.053550761980306186,-0.011788032771939705,-0.1406917670064828,0.08515664676923311,0.0,0.0,0.0,6923.815822756263
2013-07-04,6896.925782471728,-29667.12677702844,39485.14117535164,3997.5443215522487,8168.356439623769,0.0,0.0,0.0,0.0,0.0,0.0,0.0026762027848177224,-0.1389903435314358,0.09925968168040039,0.019214183263835286,-0.017228874604438706,0.07846908779430695,-0.016537980479017573,-0.13182401898800736,0.07647683727149901,0.0,0.0,0.0,6915.38335445746
2013-07-05,6904.425290037734,-26850.62344210319,41591.54922041409,4001.5889053923233,8175.425016657342,0.0,0.0,0.0,0.0,0.0,0.0,0.01183793725413883,-0.15903132896513478,0.1187596102495146,0.03304817988185222,-0.03682776957258379,0.13201359725243964,-0.0212102426277134,-0.12220355939255101,0.06667485052969145,0.0,0.0,0.0,6986.15944339709
2013-07-06,6911.9247976037395,-27904.492657565566,43274.56192151892,4005.6334892323985,8182.493593690915,0.0,0.0,0.0,0.0,0.0,0.0,-0.046897519067615044,-0.1236794475180835,0.012936986566549593,-0.021156714468815157,-0.07592511369089457,0.024942637307229787,-0.0257408045987999,-0.11203154321467791,0.055890643142913095,0.0,0.0,0.0,6587.772672614196
2013-07-07,6919.424305169746,-25308.10957649732,37809.16191867305,4009.678073072473,8189.562170724488,0.0,0.0,0.0,0.0,0.0,0.0,-0.04489103859785518,-0.15625436964725672,0.05104141049289499,-0.014815937851893841,-0.0974853474653898,0.10582605365160053,-0.03007510074596134,-0.10152570027198496,0.04428222483632032,0.0,0.0,0.0,6608.804161611433
2013-07-08,6926.923812735752,-30104.796185748422,37429.58191169112,4013.722656912548,8196.630747758061,0.0,0.0,0.0,0.0,0.0,0.0,-0.04967141799134203,-0.1212414591711801,0.05572654087884058,-0.015502435828285243,-0.046634538799275836,0.01840857863112757,-0.03416898216305679,-0.1151017823304207,0.037317962247713006,0.0,0.0,0.0,6582.853684639174
2013-07-09,6934.4233203017575,-32118.622974433052,40759.28477916183,4017.7672407526225,8203.699324791634,0.0,0.0,0.0,0.0,0.0,0.0,-0.055556200412061475,-0.15875852720306277,0.044301156213535045,-0.01756694952186071,-0.030686450254540303,-0.011728948862747272,-0.037989250890200776,-0.14685147635754897,0.05603010507628231,0.0,0.0,0.0,6549.173108577001
2013-07-10,6941.824807278335,-29444.035562671088,39821.402415659635,4021.8316301331965,8210.480982682788,0.0,0.0,0.0,0.0,0.0,0.0,-0.024734081896731677,-0.12308893538887748,0.07432884102550474,0.016779674525220774,-0.028444040284268165,0.053550761980125934,-0.041513756421952444,-0.17663969736900337,0.07459778698772199,0.0,0.0,0.0,6770.12514398235
2013-07-11,6949.226294254914,-26082.038354737844,42106.914881431425,4025.8960195137706,8217.262640573943,0.0,0.0,0.0,0.0,0.0,0.0,-0.02551688237436414,-0.22124070984696698,0.1711075787999091,0.01921418326383847,-0.01722887460439332,0.07846908779439465,-0.044731065638202616,-0.20401183524257366,0.09263849100551441,0.0,0.0,0.0,6771.903704311573
2013-07-12,6956.62778123149,-28341.582033187293,39237.76207670239,4029.9604088943433,8224.044298465096,0.0,0.0,0.0,0.0,0.0,0.0,-0.0145915520659691,-0.09655360207083206,0.11036872103388745,0.03304817988182597,-0.03682776957252348,0.1320135972523676,-0.047639731947795076,-0.22856719932319963,0.10976811623208442,0.0,0.0,0.0,6855.119784758084
2013-07-13,6964.029268208068,-27505.90645313589,38904.43710349406,4034.0247982749174,8230.825956356251,0.0,0.0,0.0,0.0,0.0,0.0,-0.07140391750734987,-0.3258912148843427,0.1376147653484063,-0.021156714468876736,-0.07592511369124692,0.024942637307424975,-0.05024720303847311,-0.2499661011930958,0.12560979428567112,0.0,0.0,0.0,6466.770296822169
2013-07-14,6971.430755184644,-28212.704137037428,38040.21506994691,4038.0891876554906,8237.607614247403,0.0,0.0,0.0,0.0,0.0,0.0,-0.067384356577903,-0.34229911183033446,0.06801673331389188,-0.014815937851992632,-0.09748534746520574,0.10582605365170149,-0.052568418725910344,-0.2679354685794511,0.13980280872171905,0.0,0.0,0.0,6501.665379319123
2013-07-15,6978.832242161222,-29237.62414711137,39731.74152546235,4042.1535770360647,8244.38927213856,0.0,0.0,0.0,0.0,0.0,0.0,-0.07012659643240905,-0.2884125708575165,0.17041996633673367,-0.015502435828360464,-0.046634538799411034,0.018408578631276633,-0.0546241606040486,-0.28227289401628763,0.15201138770545705,0.0,0.0,0.0,6489.430489945697
2013-07-16,6986.233729137799,-29199.205710035967,40005.07784420518,4046.217966416638,8251.170930029713,0.0,0.0,0.0,0.0,0.0,0.0,-0.07400617271284292,-0.3047561110964622,0.15020418859972662,-0.017566949521873976,-0.030686450254542967,-0.01172894886267672,-0.05643922319096894,-0.29284906025084895,0.16193313746240334,0.0,0.0,0.0,6469.2093091669385
2013-07-17,6993.635216114376,-27735.455226767233,38443.381440330864,4050.2823557972115,8257.952587920869,0.0,0.0,0.0,0.0,0.0,0.0,-0.04126080726770162,-0.24605776142160266,0.16903794179465065,0.016779674525255407,-0.02844404028420989,0.053550761980179246,-0.05804048179295701,-0.2996085234017819,0.16930688775692074,0.0,0.0,0.0,6705.07218136167
2013-07-18,7001.036703090955,-28691.927527601998,41374.84165845695,4054.346745177786,8264.734245812024,0.0,0.0,0.0,0.0,0.0,0.0,-0.04024075193920922,-0.3197977481663011,0.2523888186515436,0.019214183263841653,-0.017228874604347938,0.07846908779448236,-0.059454935203050896,-0.30256887356195317,0.1739197308570612,0.0,0.0,0.0,6719.309721804573
2013-07-19,7008.438190067531,-31097.848466466065,40942.2469703848,4058.4111345583588,8271.515903703175,0.0,0.0,0.0,0.0,0.0,0.0,-0.02765962164456345,-0.16980473270174423,0.17621365678276174,0.03304817988181885,-0.03682776957264629,0.13201359725246226,-0.06070780152638228,-0.30181832995420643,0.17561305198087848,0.0,0.0,0.0,6814.587441410954
2013-07-20,7015.839677044109,-30421.448815200798,40041.14202999476,4062.475523938933,8278.297561594332,0.0,0.0,0.0,0.0,0.0,0.0,-0.08297745736113414,-0.373436976690258,0.18629234279065512,-0.021156714468775886,-0.0759251136906717,0.024942637307102635,-0.06182074289235826,-0.2975118629995863,0.1742873717278161,0.0,0.0,0.0,6433.683139389628
2013-07-21,7023.241164020686,-27752.613949051003,41713.01450134881,4066.5399133195056,8285.079219485484,0.0,0.0,0.0,0.0,0.0,0.0,-0.07762622751541423,-0.3642296111751695,0.07433235787126331,-0.014815937851933185,-0.09748534746534385,0.10582605365166324,-0.06281028966348103,-0.2898659679245947,0.16990584896111385,0.0,0.0,0.0,6478.053447526793
2013-07-22,7030.6426509972625,-33883.43583475042,42544.5331207983,4070.6043027000796,8291.86087737664,0.0,0.0,0.0,0.0,0.0,0.0,-0.07918896299559298,-0.28529191992619995,0.18090490394950223,-0.015502435828245007,-0.046634538799183584,0.0184085786309908,-0.06368652716734798,-0.2791522430855982,0.16249632531851144,0.0,0.0,0.0,6473.893350272203
2013-07-23,7038.0441379738395,-29100.176406423932,38334.79386783589,4074.6686920806524,8298.642535267792,0.0,0.0,0.0,0.0,0.0,0.0,-0.08201904773858039,-0.27759700125135,0.14042288029556724,-0.01756694952188725,-0.03068645025454564,-0.011728948862606163,-0.06445209821669313,-0.2656899504056373,0.15215182915817338,0.0,0.0,0.0,6460.790459835127
2013-07-24,7045.445624950417,-28029.73124786634,40141.788275392886,4078.733081461227,8305.424193158948,0.0,0.0,0.0,0.0,0.0,0.0,-0.0483218885509265,-0.19628699271723954,0.1387605503531517,0.01677967452523145,-0.028444040284279406,0.05355076198000005,-0.06510156307615793,-0.24983775469723954,0.13902949631514241,0.0,0.0,0.0,6704.996386669951
2013-07-25,7052.847111926995,-33744.24904611769,40446.16047222317,4082.7974708418005,8312.205851050103,0.0,0.0,0.0,0.0,0.0,0.0,-0.04640696220706456,-0.2492137274282767,0.20181699429028074,0.019214183263844838,-0.01722887460430255,0.07846908779457008,-0.0656211454709094,-0.23198485282397413,0.12334790649571065,0.0,0.0,0.0,6725.545902551595
2013-07-26,7060.248598903571,-30239.226632357088,40057.54643243773,4086.8618602223737,8318.987508941256,0.0,0.0,0.0,0.0,0.0,0.0,-0.03294069926984567,-0.0977006335009584,0.10598348112486936,0.0330481798819323,-0.036827769572871635,0.13201359725274456,-0.06598887915177797,-0.2125417123959419,0.10538287632267092,0.0,0.0,0.0,6827.679073036739
2013-07-27,7067.650085880148,-29400.1081224364,40103.898289536664,4090.926249602948,8325.769166832411,0.0,0.0,0.0,0.0,0.0,0.0,-0.08733186937193803,-0.26785575661415345,0.09746676286512782,-0.021156714468837472,-0.07592511369102407,0.02494263730729783,-0.06617515490310057,-0.1919306429231294,0.08546179180234903,0.0,0.0,0.0,6450.418991813496
2013-07-28,7075.051572856726,-28801.434116178905,42419.751151515564,4094.990638983521,8332.550824723565,0.0,0.0,0.0,0.0,0.0,0.0,-0.08095959104717083,-0.24494006336350582,0.03203098924530152,-0.014815937851949542,-0.09748534746529357,0.10582605365166366,-0.06614365319522132,-0.17057642011284885,0.0639566031239039,0.0,0.0,0.0,6502.2582908806025
2013-07-29,7082.453059833304,-30621.968331006912,39860.15523856078,4099.055028364095,8339.33248261472,0.0,0.0,0.0,0.0,0.0,0.0,-0.08135506926166984,-0.15503685332797276,0.05968422071341431,-0.0155024358283139,-0.04663453879933813,0.0184085786312152,-0.06585263343335597,-0.14889717648708503,0.04127564208219911,0.0,0.0,0.0,6506.25960060804
2013-07-30,7089.85454680988,-29453.73003416073,39242.61374084027,4103.119417744668,8346.114140505873,0.0,0.0,0.0,0.0,0.0,0.0,-0.08282348694244801,-0.13920280988220982,0.006125507086154044,-0.017566949521816855,-0.030686450254490568,-0.011728948862861542,-0.06525653742063116,-0.12729575903678003,0.017854455949015587,0.0,0.0,0.0,6502.648071328316
2013-07-31,7097.256033786458,-25562.307578389213,38231.68158542825,4107.183807125242,8352.895798397029,0.0,0.0,0.0,0.0,0.0,0.0,-0.047528178157269126,-0.11550401071084432,-0.0061230656504710195,0.01677967452526603,-0.028444040284173706,0.053550761980284814,-0.06430785268253512,-0.1061517376484333,-0.0058541196880325065,0.0,0.0,0.0,6759.936384584901
2013-08-01,7104.657520763035,-27960.186608883818,41081.690559975475,4111.248196505816,8359.677456288182,0.0,0.0,0.0,0.0,0.0,0.0,-0.043744987840642784,-0.10304310169678015,0.0490786841918866,0.019214183263847433,-0.017228874604368505,0.07846908779431452,-0.06295917110449023,-0.0887247590773412,-0.02939040360242791,0.0,0.0,0.0,6793.864363905325
2013-08-02,7112.059007739613,-27040.67595232951,38507.02116767104,4115.312585886389,8366.459114179337,0.0,0.0,0.0,0.0,0.0,0.0,-0.028117190379156835,-0.1254411355532941,0.0654179361923101,0.033048179881886935,-0.03682776957262823,0.13201359725250592,-0.06116537026104377,-0.08861336598066583,-0.037153888977636614,0.0,0.0,0.0,6912.087890631201
2013-08-03,7119.460494716191,-29976.036585271286,40189.21409073053,4119.376975266963,8373.24077207049,0.0,0.0,0.0,0.0,0.0,0.0,-0.08004255361893438,-0.1246917434833009,-0.061598848803561854,-0.02115671446884269,-0.0759251136910396,0.02494263730733561,-0.058885839150091684,-0.08654148611089746,-0.02609793925775061,0.0,0.0,0.0,6549.600696329984
2013-08-04,7126.861981692767,-25822.114574271098,39527.55922067484,4123.441364647536,8380.022429961646,0.0,0.0,0.0,0.0,0.0,0.0,-0.0709026048468207,-0.1919755714760251,0.02345622600693123,-0.0148159378519659,-0.09748534746524326,0.1058260536516641,-0.05608666699485479,-0.0944902240107818,-0.01493475233728371,0.0,0.0,0.0,6621.548902806975
2013-08-05,7134.263468669345,-31738.91935761628,42713.26712263201,4127.50575402811,8386.8040878528,0.0,0.0,0.0,0.0,0.0,0.0,-0.06824514928816833,-0.10365310875908765,-0.02426709453349471,-0.015502435828303277,-0.04663453879926298,0.018408578631033803,-0.05274271345986504,-0.11297568173804927,-0.0038587519538124775,0.0,0.0,0.0,6647.384593188879
2013-08-06,7141.6649556459215,-29942.955669542363,38230.16239886047,4131.570143408683,8393.585745743954,0.0,0.0,0.0,0.0,0.0,0.0,-0.06640643060432616,-0.14098471673696134,-0.009005257503332885,-0.017566949521929696,-0.03068645025457982,-0.011728948862455024,-0.04883948108239645,-0.12925576787450632,0.006940090621473587,0.0,0.0,0.0,6667.412477369473
2013-08-07,7149.066442622499,-28835.05165261981,38677.49255894957,4135.634532789257,8400.36740363511,0.0,0.0,0.0,0.0,0.0,0.0,-0.027595041363584788,-0.14331321776583678,0.059560631219233495,0.016779674525242077,-0.02844404028424323,0.05355076198010562,-0.04437471588882686,-0.14304427180367765,0.01727970885196847,0.0,0.0,0.0,6951.787658427315
2013-08-08,7156.467929599075,-30722.639438108323,42880.72877994778,4139.69892216983,8407.149061526261,0.0,0.0,0.0,0.0,0.0,0.0,-0.020145486638712008,-0.07564427798279709,0.04977205356509676,0.019214183263828715,-0.01722887460435967,0.0784690877946749,-0.039359669902540716,-0.15411336577747198,0.026989209156401198,0.0,0.0,0.0,7012.297400542967
2013-08-09,7163.869416575653,-25896.854452880765,40882.80833122296,4143.763311550404,8413.930719417418,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007717894476251564,-0.16169824332217442,0.15191906356187146,0.033048179881879816,-0.03682776957275103,0.13201359725260056,-0.03381996932950498,-0.1622988481242151,0.03591189230572845,0.0,0.0,0.0,7158.340417755776
2013-08-10,7171.27090355223,-27093.63178287545,39050.88131135366,4147.827700930978,8420.712377308571,0.0,0.0,0.0,0.0,0.0,0.0,-0.048952758788224617,-0.15549883078100524,0.012868146450746564,-0.02115671446890428,-0.07592511369139199,0.024942637307530796,-0.027796044319320354,-0.1675038018436777,0.04390797069876878,0.0,0.0,0.0,6820.2174088056245
2013-08-11,7178.672390528806,-29418.782588216214,38193.46050238671,4151.892090311551,8427.494035199725,0.0,0.0,0.0,0.0,0.0,0.0,-0.03615902782544902,-0.26718591640206324,0.11204778204671037,-0.014815937851988882,-0.09748534746524762,0.10582605365172637,-0.021343089973460124,-0.1697005689368156,0.050856930861974695,0.0,0.0,0.0,6919.098575809893
2013-08-12,7186.073877505386,-31081.490160332352,39236.913508556,4155.956479692125,8434.27569309088,0.0,0.0,0.0,0.0,0.0,0.0,-0.0300329791024176,-0.15052240661432914,0.022201369679766957,-0.015502435828372177,-0.04663453879941753,0.0184085786312582,-0.014530543274045423,-0.16893098524558733,0.0566594981805759,0.0,0.0,0.0,6970.254670913838
2013-08-13,7193.475364481962,-31670.003834649964,39736.407328307425,4160.020869072699,8441.057350982033,0.0,0.0,0.0,0.0,0.0,0.0,-0.025008025884077523,-0.17703381564943851,0.04529382125393984,-0.017566949521859294,-0.030686450254524753,-0.011728948862710404,-0.00744107636221823,-0.16530486678672812,0.06123916937854738,0.0,0.0,0.0,7013.580746370523
2013-08-14,7200.87685145854,-24676.61554670149,40046.5882669082,4164.085258453272,8447.839008873189,0.0,0.0,0.0,0.0,0.0,0.0,0.016610551921288824,-0.15926573124699173,0.10682420980059412,0.01677967452527671,-0.028444040284184943,0.05355076198015893,-0.00016912260398788356,-0.15899678528477976,0.06753691737617698,0.0,0.0,0.0,7320.487390278499
2013-08-15,7208.278338435116,-25553.087064380095,38624.87978565,4168.149647833845,8454.620666764342,0.0,0.0,0.0,0.0,0.0,0.0,0.026395215640420456,-0.07177212874170501,0.08932648764686912,0.0192141832638538,-0.017228874604277737,0.07846908779448994,0.0071810323765666645,-0.15024121653619493,0.08895073080977031,0.0,0.0,0.0,7398.542399574282
2013-08-16,7215.679825411693,-29209.481931270246,41123.69087642386,4172.2140372144195,8461.402324655497,0.0,0.0,0.0,0.0,0.0,0.0,0.04754572743128672,-0.13872558429101967,0.15187777471471625,0.033048179881913844,-0.03682776957274201,0.13201359725262238,0.014497547549372857,-0.13932618909309893,0.11021560362926092,0.0,0.0,0.0,7558.754571622152
2013-08-17,7223.081312388273,-28478.874036015073,39390.556934825974,4176.278426594993,8468.183982546652,0.0,0.0,0.0,0.0,0.0,0.0,0.0005069359027728999,-0.11458063023617382,0.15587942927902246,-0.021156714468803423,-0.07592511369081675,0.02494263730720846,0.021663650371576335,-0.12658560129895008,0.13093679197181401,0.0,0.0,0.0,7226.742951634171
